mep_id,parliamentary_term,start_date,end_date,political_group
28403,10,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
28403,6,2004-07-20,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
1986,10,1994-07-19,1999-07-19,Group of the Party of European Socialists
1986,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
28143,10,2004-07-20,2008-09-30,Socialist Group in the European Parliament
28143,6,2004-07-20,2008-09-30,Socialist Group in the European Parliament
124765,10,2019-07-02,2022-07-28,Identity and Democracy Group
124765,8,2014-07-01,2015-06-14,Non-attached Members
124765,8,2015-06-15,2019-07-01,Europe of Nations and Freedom Group
124765,9,2019-07-02,2022-07-28,Identity and Democracy Group
4470,10,2004-07-20,2004-12-08,Group of the Alliance of Liberals and Democrats for Europe
4470,10,2004-12-09,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
4470,5,1999-07-20,1999-10-11,Group of the European People's Party (Christian Democrats) and European Democrats
4470,5,1999-10-12,2002-03-07,Group of the European People's Party (Christian Democrats) and European Democrats
4470,5,2002-03-08,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
4470,6,2004-07-20,2004-12-08,Group of the Alliance of Liberals and Democrats for Europe
4470,6,2004-12-09,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
1612,10,1986-01-01,1987-01-01,Group of the European People's Party (Christian-Democratic Group)
1612,2,1986-01-01,1987-01-01,Group of the European People's Party (Christian-Democratic Group)
256134,10,2024-05-14,2024-07-15,European Conservatives and Reformists Group
256134,9,2024-05-14,2024-07-15,European Conservatives and Reformists Group
124867,10,2024-07-16,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124867,8,2014-07-01,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124867,9,2019-07-02,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96738,10,2009-07-14,2014-06-30,Group of the Greens/European Free Alliance
96738,7,2009-07-14,2014-06-30,Group of the Greens/European Free Alliance
124880,10,2014-07-01,2016-02-29,Group of the Alliance of Liberals and Democrats for Europe
124880,8,2014-07-01,2016-02-29,Group of the Alliance of Liberals and Democrats for Europe
2039,10,1994-07-19,1997-02-18,"Group of the European Liberal, Democrat and Reform Party"
2039,10,1997-02-19,1999-07-19,Non-attached
2039,3,1994-05-19,1994-07-18,Non-attached
2039,4,1994-07-19,1997-02-18,"Group of the European Liberal, Democrat and Reform Party"
2039,4,1997-02-19,1999-07-19,Non-attached
1887,10,1993-10-21,1994-07-18,Group of the Party of European Socialists
1887,3,1993-10-21,1994-07-18,Group of the Party of European Socialists
2158,10,1999-07-20,2002-04-08,Group of the European People's Party (Christian Democrats) and European Democrats
2158,4,1994-07-19,1996-11-05,"Group of the European Liberal, Democrat and Reform Party"
2158,4,1996-11-06,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
2158,5,1999-07-20,2002-04-08,Group of the European People's Party (Christian Democrats) and European Democrats
1302,10,1999-07-20,2004-07-19,Group of the Party of European Socialists
1302,3,1989-07-25,1992-01-14,Socialist Group
1302,3,1992-01-15,1993-04-20,Socialist Group
1302,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
1302,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
1302,5,1999-07-20,2004-07-19,Group of the Party of European Socialists
1288,10,1999-07-20,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
1288,3,1989-07-25,1994-07-18,Group of the European People's Party (Christian-Democratic Group)
1288,4,1994-07-19,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
1288,5,1999-07-20,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
2155,10,2009-07-14,2009-07-19,Group of the Alliance of Liberals and Democrats for Europe
2155,10,2009-07-20,2014-06-30,Group of the Alliance of Liberals and Democrats for Europe
2155,4,1994-07-19,1994-08-01,"Group of the European Liberal, Democrat and Reform Party"
2155,4,1994-08-02,1997-01-27,"Group of the European Liberal, Democrat and Reform Party"
2155,4,1997-01-28,1999-07-19,"Group of the European Liberal, Democrat and Reform Party"
2155,5,1999-07-20,2002-01-15,"Group of the European Liberal, Democrat and Reform Party"
2155,5,2002-01-16,2004-07-19,"Group of the European Liberal, Democrat and Reform Party"
2155,6,2004-07-20,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
2155,7,2009-07-14,2009-07-19,Group of the Alliance of Liberals and Democrats for Europe
2155,7,2009-07-20,2014-06-30,Group of the Alliance of Liberals and Democrats for Europe
41005,10,2008-05-16,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
41005,6,2008-05-16,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
4744,10,1999-07-21,1999-07-21,Non-attached
4744,10,1999-07-22,2000-09-20,Union for Europe of the Nations Group
4744,10,2000-09-21,2004-07-19,Union for Europe of the Nations Group
4744,5,1999-07-21,1999-07-21,Non-attached
4744,5,1999-07-22,2000-09-20,Union for Europe of the Nations Group
4744,5,2000-09-21,2004-07-19,Union for Europe of the Nations Group
5969,10,2004-07-20,2005-10-17,Socialist Group in the European Parliament
5969,5,2000-10-02,2004-07-19,Group of the Party of European Socialists
5969,6,2004-07-20,2005-10-17,Socialist Group in the European Parliament
28276,10,2016-05-30,2019-07-01,Group of the European People's Party (Christian Democrats)
28276,6,2004-07-20,2007-10-08,Group of the European People's Party (Christian Democrats) and European Democrats
28276,6,2007-10-09,2009-07-13,Group of the European People's Party (Christian Democrats) and European Democrats
28276,7,2009-07-14,2014-06-30,Group of the European People's Party (Christian Democrats)
28276,8,2016-05-30,2019-07-01,Group of the European People's Party (Christian Democrats)
942,10,1989-07-25,1994-07-18,Liberal and Democratic Reformist Group
942,1,1979-07-17,1984-07-23,Liberal and Democratic Group
942,3,1989-07-25,1994-07-18,Liberal and Democratic Reformist Group
185637,10,2016-11-15,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
185637,8,2016-11-15,2019-07-01,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
26836,10,2004-05-01,2004-07-19,"Group of the European Liberal, Democrat and Reform Party"
26836,5,2004-05-01,2004-07-19,"Group of the European Liberal, Democrat and Reform Party"
1262,10,1989-07-25,1990-11-19,Group of the European People's Party (Christian-Democratic Group)
1262,2,1984-07-24,1989-07-24,Group of the European People's Party (Christian-Democratic Group)
1262,3,1989-07-25,1990-11-19,Group of the European People's Party (Christian-Democratic Group)
1667,10,1986-04-16,1989-07-24,Group of the European Right
1667,2,1986-04-16,1989-07-24,Group of the European Right
197588,10,2019-07-02,2024-07-15,Renew Europe Group
197588,9,2019-07-02,2024-07-15,Renew Europe Group
95074,10,2024-07-16,,Group of the European People's Party (Christian Democrats)
95074,8,2014-07-01,2019-07-01,Group of the European People's Party (Christian Democrats)
95074,9,2019-07-02,2024-02-20,Group of the European People's Party (Christian Democrats)
95074,9,2024-02-21,2024-07-15,Group of the European People's Party (Christian Democrats)
4418,10,1999-07-20,2004-07-19,Group of the Party of European Socialists
4418,5,1999-07-20,2004-07-19,Group of the Party of European Socialists
1369,10,1994-07-19,1999-07-19,Group of the European Radical Alliance
1369,1,1979-07-17,1984-07-23,Group of European Progressive Democrats
1369,2,1984-07-24,1989-07-24,Group of the European Democratic Alliance
1369,3,1989-07-25,1994-07-18,Rainbow Group in the European Parliament
1369,4,1994-07-19,1999-07-19,Group of the European Radical Alliance
25571,10,2003-09-09,2004-04-30,"Group of the European Liberal, Democrat and Reform Party"
25571,10,2004-05-01,2004-07-19,"Group of the European Liberal, Democrat and Reform Party"
25571,5,2003-09-09,2004-04-30,"Group of the European Liberal, Democrat and Reform Party"
25571,5,2004-05-01,2004-07-19,"Group of the European Liberal, Democrat and Reform Party"
4320,10,1999-07-20,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
4320,5,1999-07-20,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
197457,10,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
197457,9,2019-07-02,2024-07-15,Group of the Greens/European Free Alliance
197844,10,2019-07-02,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197844,9,2019-07-02,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
1689,10,1987-07-06,1989-07-24,European Democratic Group
1689,2,1987-07-06,1989-07-24,European Democratic Group
237224,10,2022-09-13,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
237224,9,2022-09-13,2024-07-15,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
22687,10,2002-04-24,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
22687,5,2002-04-24,2004-07-19,Group of the European People's Party (Christian Democrats) and European Democrats
1100,10,1989-07-25,1994-07-18,Rainbow Group in the European Parliament
1100,3,1989-07-25,1994-07-18,Rainbow Group in the European Parliament
197488,10,2019-07-02,2024-05-22,Identity and Democracy Group
197488,10,2024-05-23,2024-07-15,Non-attached Members
197488,9,2019-07-02,2024-05-22,Identity and Democracy Group
197488,9,2024-05-23,2024-07-15,Non-attached Members
28385,10,2004-07-20,2008-03-31,Group of the European People's Party (Christian Democrats) and European Democrats
28385,6,2004-07-20,2008-03-31,Group of the European People's Party (Christian Democrats) and European Democrats
28245,10,2004-07-20,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
28245,6,2004-07-20,2009-07-13,Group of the Alliance of Liberals and Democrats for Europe
962,10,1989-11-04,1994-07-18,Group of the European Democratic Alliance
962,3,1989-11-04,1994-07-18,Group of the European Democratic Alliance
197663,10,2019-07-02,2024-07-15,Renew Europe Group
197663,9,2019-07-02,2024-07-15,Renew Europe Group
927,10,1979-07-17,1984-07-23,Socialist Group
927,1,1979-07-17,1984-07-23,Socialist Group
827,10,1979-07-17,1984-07-23,European Democratic Group
827,1,1979-07-17,1984-07-23,European Democratic Group
680,10,1979-07-17,1981-08-31,European Democratic Group
680,10,1981-09-01,1982-03-08,European Democratic Group
680,10,1982-03-09,1983-04-10,European Democratic Group
680,10,1983-04-11,1984-07-23,European Democratic Group
680,1,1979-07-17,1981-08-31,European Democratic Group
680,1,1981-09-01,1982-03-08,European Democratic Group
680,1,1982-03-09,1983-04-10,European Democratic Group
680,1,1983-04-11,1984-07-23,European Democratic Group
1305,10,1994-07-19,1999-07-19,Group of the Party of European Socialists
1305,2,1986-01-01,1987-07-05,Socialist Group
1305,2,1987-07-06,1989-07-24,Socialist Group
1305,3,1989-07-25,1993-04-20,Socialist Group
1305,3,1993-04-21,1994-07-18,Group of the Party of European Socialists
1305,4,1994-07-19,1999-07-19,Group of the Party of European Socialists
691,10,1979-07-17,1982-03-08,Group for the Technical Coordination and Defence of Independent Groups and Members
691,10,1982-03-09,1984-02-10,Group for the Technical Coordination and Defence of Independent Groups and Members
691,10,1984-02-11,1984-07-23,Group for the Technical Coordination and Defence of Independent Groups and Members
691,1,1979-07-17,1982-03-08,Group for the Technical Coordination and Defence of Independent Groups and Members
691,1,1982-03-09,1984-02-10,Group for the Technical Coordination and Defence of Independent Groups and Members
691,1,1984-02-11,1984-07-23,Group for the Technical Coordination and Defence of Independent Groups and Members
2003,10,1994-07-19,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
2003,4,1994-07-19,1999-07-19,Group of the European People's Party (Christian-Democratic Group)
108329,10,2011-07-19,2014-03-12,Group of the Alliance of Liberals and Democrats for Europe
108329,10,2014-03-13,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
108329,7,2011-07-19,2014-03-12,Group of the Alliance of Liberals and Democrats for Europe
108329,7,2014-03-13,2014-06-30,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
197828,10,2019-07-02,2020-12-17,Group of the European United Left
