vote_id,date,label,code,committee_responsible,rapporteur
172179,2025-03-12,European Semester for economic policy coordination 2025 (to Section 10),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172180,2025-03-12,European Semester for economic policy coordination 2025 (to Section 10),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172182,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 7 to Section 21),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172183,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 8 to Section 21),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172185,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 9 to Section 23),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172186,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 10 to Section 23),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172189,2025-03-12,European Semester for economic policy coordination 2025 (to Section 29),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172190,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 11 to Section 31),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172193,2025-03-12,European Semester for economic policy coordination 2025 (to Section 32),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172196,2025-03-12,European Semester for economic policy coordination 2025 (to Section 35),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172197,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 12 to Section 35),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172198,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 14 to Section 35),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172200,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 20 to Section 41),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172204,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 1 to),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172205,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 13 to),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172210,2025-03-12,European Semester for economic policy coordination 2025 (Amendment 2 to),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172211,2025-03-12,European Semester for economic policy coordination 2025 (to),,Economic and Monetary Affairs. Rapporteur: Fernando Navarrete Rojas (A10-0022/2025),Fernando Navarrete Rojas
172215,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 3),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172220,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 5),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172224,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 7),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172225,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 8),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172247,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 17),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172248,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 17),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172249,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 17),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172442,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 19),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172257,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 23),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172261,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 24),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172263,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 25),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172264,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 25),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172268,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 29),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172273,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 31),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172274,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 31),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172439,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to Section 31),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172315,2025-03-12,European Semester for economic policy coordination: employment and social priorities for 2025 (to),,Employment and Social Affairs. Rapporteur: Maravillas Abadía Jover (A10-0023/2025),Maravillas Abadía Jover
172586,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 14 to Section 1)",,,
172587,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 15 to Section 1)",,,
172588,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 16 to Section 1)",,,
172589,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 17 to Section 1)",,,
172590,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 18 to Section 1)",,,
172591,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 1)",,,
172592,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 2)",,,
172594,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 3)",,,
172595,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 3)",,,
172596,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 3 to Section 3)",,,
172597,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 4)",,,
172598,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 1 to Section 4)",,,
172599,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 2 to Section 4)",,,
172600,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 19 to Section 5)",,,
172602,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 5)",,,
172603,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 5)",,,
172604,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 5)",,,
172609,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 6)",,,
172612,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 20 to Section 7)",,,
172613,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 21 to Section 9)",,,
172614,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 22 to Section 9)",,,
172615,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 10)",,,
172616,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 5 to Section 11)",,,
172617,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 23 to Section 12)",,,
172618,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 12)",,,
172953,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 4 to Section 13)",,,
172621,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 10 to Section 13)",,,
172622,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 24 to Section 14)",,,
172623,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 15)",,,
172624,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 11 to Section 17)",,,
172627,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 18)",,,
172629,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 12 to Section 18)",,,
172630,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 13 to Section 18)",,,
172638,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 25 to Section 21)",,,
172639,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 26 to Section 23)",,,
172642,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 23)",,,
172643,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 27 to Section 23)",,,
172646,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to Section 24)",,,
172647,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 28 to Section 25)",,,
172648,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 29 to Section 25)",,,
172649,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 30 to Section 25)",,,
172659,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 6 to)",,,
172660,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 7 to)",,,
172661,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 8 to)",,,
172662,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (Amendment 9 to)",,,
172663,2025-03-12,"Continuing the unwavering EU support for Ukraine, after three years of Russia’s war of aggression (to)",,,
172664,2025-03-12,White paper on the future of European defence (Amendment 36 to Section 1),,,
172665,2025-03-12,White paper on the future of European defence (Amendment 37 to Section 1),,,
172666,2025-03-12,White paper on the future of European defence (Amendment 38 to Section 1),,,
172667,2025-03-12,White paper on the future of European defence (Amendment 102 to Section 1),,,
172668,2025-03-12,White paper on the future of European defence (Amendment 2 to Section 1),,,
172669,2025-03-12,White paper on the future of European defence (Amendment 7 to Section 1),,,
172670,2025-03-12,White paper on the future of European defence (Amendment 39 to Section 1),,,
172671,2025-03-12,White paper on the future of European defence (Amendment 3 to Section 2),,,
172672,2025-03-12,White paper on the future of European defence (Amendment 41 to Section 2),,,
172673,2025-03-12,White paper on the future of European defence (Amendment 42 to Section 2),,,
172674,2025-03-12,White paper on the future of European defence (Amendment 43 to Section 2),,,
172675,2025-03-12,White paper on the future of European defence (Amendment 44 to Section 2),,,
172680,2025-03-12,White paper on the future of European defence (Amendment 83 to Section 3),,,
172682,2025-03-12,White paper on the future of European defence (Amendment 46 to Section 4),,,
172683,2025-03-12,White paper on the future of European defence (Amendment 46 to Section 4),,,
172687,2025-03-12,White paper on the future of European defence (Amendment 47 to Section 4),,,
172688,2025-03-12,White paper on the future of European defence (Amendment 48 to Section 5),,,
172689,2025-03-12,White paper on the future of European defence (Amendment 49 to Section 5),,,
172690,2025-03-12,White paper on the future of European defence (Amendment 50 to Section 5),,,
172692,2025-03-12,White paper on the future of European defence (Amendment 51 to Section 6),,,
172693,2025-03-12,White paper on the future of European defence (Amendment 4 to Section 7),,,
172696,2025-03-12,White paper on the future of European defence (to Section 7),,,
172697,2025-03-12,White paper on the future of European defence (Amendment 8 to Section 7),,,
172701,2025-03-12,White paper on the future of European defence (Amendment 5 to Section 10),,,
172702,2025-03-12,White paper on the future of European defence (Amendment 6 to Section 11),,,
172709,2025-03-12,White paper on the future of European defence (Amendment 104 to Section 13),,,
172714,2025-03-12,White paper on the future of European defence (Amendment 52 to Section 14),,,
172715,2025-03-12,White paper on the future of European defence (Amendment 52 to Section 14),,,
172716,2025-03-12,White paper on the future of European defence (Amendment 53 to Section 15),,,
172718,2025-03-12,White paper on the future of European defence (to Section 15),,,
172719,2025-03-12,White paper on the future of European defence (to Section 15),,,
172720,2025-03-12,White paper on the future of European defence (to Section 15),,,
172721,2025-03-12,White paper on the future of European defence (to Section 15),,,
172722,2025-03-12,White paper on the future of European defence (Amendment 54 to Section 15),,,
172724,2025-03-12,White paper on the future of European defence (Amendment 106 to Section 16),,,
172725,2025-03-12,White paper on the future of European defence (Amendment 106 to Section 16),,,
172728,2025-03-12,White paper on the future of European defence (Amendment 107 to Section 17),,,
172729,2025-03-12,White paper on the future of European defence (Amendment 107 to Section 17),,,
172734,2025-03-12,White paper on the future of European defence (to Section 19),,,
172735,2025-03-12,White paper on the future of European defence (to Section 19),,,
172736,2025-03-12,White paper on the future of European defence (to Section 19),,,
172737,2025-03-12,White paper on the future of European defence (to Section 19),,,
172738,2025-03-12,White paper on the future of European defence (Amendment 55 to Section 20),,,
172739,2025-03-12,White paper on the future of European defence (Amendment 56 to Section 22),,,
172740,2025-03-12,White paper on the future of European defence (Amendment 57 to Section 22),,,
172741,2025-03-12,White paper on the future of European defence (Amendment 84 to Section 22),,,
172742,2025-03-12,White paper on the future of European defence (Amendment 105 to Section 22),,,
172745,2025-03-12,White paper on the future of European defence (to Section 29),,,
172746,2025-03-12,White paper on the future of European defence (to Section 29),,,
172747,2025-03-12,White paper on the future of European defence (Amendment 10 to Section 32),,,
172751,2025-03-12,White paper on the future of European defence (Amendment 59 to Section 32),,,
172753,2025-03-12,White paper on the future of European defence (to Section 33),,,
172754,2025-03-12,White paper on the future of European defence (Amendment 100 to Section 34),,,
172759,2025-03-12,White paper on the future of European defence (Amendment 11 to Section 37),,,
172760,2025-03-12,White paper on the future of European defence (Amendment 101 to Section 39),,,
172762,2025-03-12,White paper on the future of European defence (to Section 44),,,
172763,2025-03-12,White paper on the future of European defence (to Section 44),,,
172766,2025-03-12,White paper on the future of European defence (Amendment 103 to Section 46),,,
172767,2025-03-12,White paper on the future of European defence (Amendment 103 to Section 46),,,
172771,2025-03-12,White paper on the future of European defence (Amendment 96 to Section 47),,,
172772,2025-03-12,White paper on the future of European defence (Amendment 97 to Section 47),,,
172773,2025-03-12,White paper on the future of European defence (Amendment 9 to Section 48),,,
172776,2025-03-12,White paper on the future of European defence (to Section 52),,,
172781,2025-03-12,White paper on the future of European defence (Amendment 61 to Section 54),,,
172782,2025-03-12,White paper on the future of European defence (Amendment 98 to Section 55),,,
172783,2025-03-12,White paper on the future of European defence (Amendment 12 to Section 56),,,
172784,2025-03-12,White paper on the future of European defence (to Section 57),,,
172785,2025-03-12,White paper on the future of European defence (Amendment 13 to Section 57),,,
172786,2025-03-12,White paper on the future of European defence (Amendment 62 to Section 58),,,
172790,2025-03-12,White paper on the future of European defence (to Section 58),,,
172791,2025-03-12,White paper on the future of European defence (to Section 58),,,
172795,2025-03-12,White paper on the future of European defence (Amendment 65 to Section 58),,,
172796,2025-03-12,White paper on the future of European defence (to Section 59),,,
172802,2025-03-12,White paper on the future of European defence (Amendment 67 to Section 61),,,
172804,2025-03-12,White paper on the future of European defence (Amendment 66 to Section 62),,,
172805,2025-03-12,White paper on the future of European defence (Amendment 66 to Section 62),,,
172807,2025-03-12,White paper on the future of European defence (Amendment 68 to Section 63),,,
172808,2025-03-12,White paper on the future of European defence (Amendment 69 to Section 63),,,
172809,2025-03-12,White paper on the future of European defence (Amendment 70 to Section 63),,,
172810,2025-03-12,White paper on the future of European defence (Amendment 71 to Section 64),,,
172811,2025-03-12,White paper on the future of European defence (Amendment 85 to Section 66),,,
172812,2025-03-12,White paper on the future of European defence (Amendment 14 to Section 68),,,
172814,2025-03-12,White paper on the future of European defence (Amendment 108 to Section 68),,,
172815,2025-03-12,White paper on the future of European defence (to Section 68),,,
172816,2025-03-12,White paper on the future of European defence (Amendment 15 to Section 68),,,
172817,2025-03-12,White paper on the future of European defence (Amendment 16 to Section 68),,,
172823,2025-03-12,White paper on the future of European defence (to Section 69),,,
172824,2025-03-12,White paper on the future of European defence (to Section 69),,,
172825,2025-03-12,White paper on the future of European defence (to Section 69),,,
172826,2025-03-12,White paper on the future of European defence (Amendment 17 to Section 69),,,
172827,2025-03-12,White paper on the future of European defence (Amendment 18 to Section 69),,,
172830,2025-03-12,White paper on the future of European defence (to Section 70),,,
172831,2025-03-12,White paper on the future of European defence (to Section 70),,,
172833,2025-03-12,White paper on the future of European defence (Amendment 76 to Section 71),,,
172834,2025-03-12,White paper on the future of European defence (Amendment 76 to Section 71),,,
172840,2025-03-12,White paper on the future of European defence (to Section 73),,,
172842,2025-03-12,White paper on the future of European defence (Amendment 19 to Section 74),,,
172846,2025-03-12,White paper on the future of European defence (Amendment 77 to Section 74),,,
172847,2025-03-12,White paper on the future of European defence (Amendment 78 to Section 74),,,
172855,2025-03-12,White paper on the future of European defence (Amendment 99 to),,,
172856,2025-03-12,White paper on the future of European defence (Amendment 22 to),,,
172857,2025-03-12,White paper on the future of European defence (Amendment 24 to),,,
172858,2025-03-12,White paper on the future of European defence (Amendment 25 to),,,
172862,2025-03-12,White paper on the future of European defence (Amendment 32 to),,,
172866,2025-03-12,White paper on the future of European defence (Amendment 1 to),,,
172867,2025-03-12,White paper on the future of European defence (to),,,
172533,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 8 to Section 1),,,
172534,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 26 to Section 1),,,
172535,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 27 to Section 1),,,
172536,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 28 to Section 1),,,
172537,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 9 to Section 4),,,
172538,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 10 to Section 4),,,
172539,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 29 to Section 5),,,
172540,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 11 to Section 5),,,
172541,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 15 to Section 6),,,
172542,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 31 to Section 7),,,
172543,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 30 to Section 7),,,
172550,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 16 to Section 13),,,
172554,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 17 to Section 22),,,
172555,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 18 to Section 23),,,
172557,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 4 to Section 25),,,
172559,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 7 to Section 26),,,
172560,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 32 to Section 27),,,
172561,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 19 to Section 27),,,
172564,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (to Section 28),,,
172565,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 33 to Section 31),,,
172568,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (to Section 31),,,
172569,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 20 to Section 31),,,
172573,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 21 to),,,
172574,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 38 to),,,
172575,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 39 to),,,
172577,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (to),,,
172578,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (to),,,
172580,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 22 to),,,
172581,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 23 to),,,
172582,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 24 to),,,
172583,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 25 to),,,
172584,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (Amendment 14 to),,,
172585,2025-03-12,The need for EU support towards a just transition and reconstruction in Syria (to),,,
172995,2025-03-13,"Democracy and human rights in Thailand, notably the lese-majesty law and the deportation of Uyghur refugees (to)",,,
172998,2025-03-13,"Severe political, humanitarian and human rights crisis in Sudan, in particular the sexual violence and child rape (to Section 3)",,,
172999,2025-03-13,"Severe political, humanitarian and human rights crisis in Sudan, in particular the sexual violence and child rape (Amendment 1 to Section 7)",,,
173000,2025-03-13,"Severe political, humanitarian and human rights crisis in Sudan, in particular the sexual violence and child rape (Amendment 2 to Section 8)",,,
173001,2025-03-13,"Severe political, humanitarian and human rights crisis in Sudan, in particular the sexual violence and child rape (to)",,,
173002,2025-03-13,"Unlawful detention and sham trials of Armenian hostages, including high-ranking political representatives from Nagorno-Karabakh, by Azerbaijan (Amendment 1 to Section 6)",,,
173003,2025-03-13,"Unlawful detention and sham trials of Armenian hostages, including high-ranking political representatives from Nagorno-Karabakh, by Azerbaijan (Amendment 4 to Section 7)",,,
173005,2025-03-13,"Unlawful detention and sham trials of Armenian hostages, including high-ranking political representatives from Nagorno-Karabakh, by Azerbaijan (to Section 7)",,,
173006,2025-03-13,"Unlawful detention and sham trials of Armenian hostages, including high-ranking political representatives from Nagorno-Karabakh, by Azerbaijan (to Section 7)",,,
173008,2025-03-13,"Unlawful detention and sham trials of Armenian hostages, including high-ranking political representatives from Nagorno-Karabakh, by Azerbaijan (to)",,,
172886,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172887,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172888,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172889,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172890,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172891,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172892,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 5),,,
172912,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 13),,,
172913,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 13),,,
172922,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 16),,,
172923,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 16),,,
172924,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 16),,,
172925,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 16),,,
172927,2025-03-13,Social and employment aspects of restructuring processes: the need to protect jobs and workers’ rights (to Section 18),,,
174285,2025-03-31,Tuesday's agenda – Request by the Verts/ALE Group (to),,,
174286,2025-03-31,Tuesday's agenda – Request by the PfE Group (to),,,
174287,2025-03-31,Tuesday's agenda – Request by the The Left Group (to),,,
174288,2025-04-01,Amending Directives (EU) 2022/2464 and (EU) 2024/1760 as regards the dates from which Member States are to apply certain corporate sustainability reporting and due diligence requirements ***I (to),C10-0038/2025,,
173695,2025-04-01,"Common data platform on chemicals, establishing a monitoring and outlook framework for chemicals ***I (Commission proposal)",A10-0018/2025,"the Environment, Climate and Food Safety. Rapporteur: Dimitris Tsiodras (A10-0018/2025)",Dimitris Tsiodras
173691,2025-04-01,Re-attribution of scientific and technical tasks to the European Chemicals Agency ***I (Commission proposal),A10-0019/2025,"the Environment, Climate and Food Safety. Rapporteur: Dimitris Tsiodras (A10-0019/2025)",Dimitris Tsiodras
173693,2025-04-01,Re-attribution of scientific and technical tasks and improving cooperation among Union agencies in the area of chemicals ***I (Commission proposal),A10-0020/2025,"the Environment, Climate and Food Safety. Rapporteur: Dimitris Tsiodras (A10-0020/2025)",Dimitris Tsiodras
173690,2025-04-01,Macro-financial assistance to Jordan ***I (Commission proposal),A10-0038/2025,International Trade. Rapporteur: Céline Imart (A10-0038/2025),Céline Imart
174301,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 5 to),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174305,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 7 to),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174307,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 7 to),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174310,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 8 to),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174313,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 17 to),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174314,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 34 to Article 1 Section 1),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174315,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 43 to Article 1 Section 3),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
174316,2025-04-01,Macro-financial assistance to Egypt ***I (Amendment 30 to Article 1 Section 3),A10-0037/2025,International Trade. Rapporteur: Céline Imart (A10-0037/2025),Céline Imart
